uid,bike_number,start_time,end_time,rental_place,return_place,duration,lat_start,lon_start,lat_end,lon_end,distance
173905803,602565,2023-03-26 12:55:01,2023-03-26 13:11:37,Żeromskiego / Daszyńskiego,Dworzec Główny,17,51.12566,17.050463,51.09975,17.036228,3.0499985473401714
173904939,603639,2023-03-26 12:43:32,2023-03-26 13:11:53,"Paprotna / Obornicka, zajezdnia MPK",Plac Jana Pawła II (Akademia Muzyczna),29,51.148528,17.020477,51.111489,17.020981,4.1207681268486365
173905895,602356,2023-03-26 12:56:15,2023-03-26 13:12:02,Traugutta / Pułaskiego,Kamienna / Borowska (Aquapark),16,51.104571,17.048102,51.088908,17.034051,2.0012947065417945
173906034,602989,2023-03-26 12:58:17,2023-03-26 13:13:24,al. Brücknera / Kwidzyńska,Wróblewskiego (ZOO),16,51.13198,17.07945,51.10592,17.075857,2.910084057022674
173906307,603145,2023-03-26 13:02:14,2023-03-26 13:13:36,Kutrzeby / Hubala,Grota-Roweckiego / Parafialna,12,51.05672,17.02211,51.06277,17.0321,0.9713556838694735
173906696,603084,2023-03-26 13:07:09,2023-03-26 13:13:39,Aleja Kromera,Koszarowa / UWr,7,51.132259,17.065453,51.14128,17.06613,1.0047122971366902
173907141,603687,2023-03-26 13:12:52,2023-03-26 13:13:56,Plac Grunwaldzki / Polaka,Plac Grunwaldzki / Polaka,2,51.110415,17.055591,51.110415,17.055591,0.0
173906107,602109,2023-03-26 12:59:19,2023-03-26 13:14:07,Lotnicza / Metalowców,Śrubowa / Strzegomska,15,51.13258,16.95697,51.112911,17.00136,3.800904479804398
173906270,603261,2023-03-26 13:01:42,2023-03-26 13:14:12,Plac Dominikański (Galeria Dominikańska),al. Kochanowskiego / Kopernika,13,51.108004,17.039528,51.11514,17.07436,2.565194537841662
173906753,603290,2023-03-26 13:07:54,2023-03-26 13:14:33,Karwińska / Opolska,Krakowska / Leroy Merlin,7,51.08149,17.07693,51.09053,17.06373,1.3663316225562105
173906329,603173,2023-03-26 13:02:35,2023-03-26 13:15:13,Poza stacją,Aleja Kromera,13,,,51.132259,17.065453,
173906400,603446,2023-03-26 13:03:26,2023-03-26 13:15:33,Traugutta / Kościuszki,Traugutta / Kościuszki,13,51.097147,17.056251,51.097147,17.056251,0.0
173906361,603308,2023-03-26 13:02:52,2023-03-26 13:15:39,Koszarowa / UWr,Berenta / Kasprowicza,13,51.14128,17.06613,51.138463,17.059804,0.5424289553001307
173906310,603436,2023-03-26 13:02:16,2023-03-26 13:15:41,Koszarowa / UWr,Berenta / Kasprowicza,14,51.14128,17.06613,51.138463,17.059804,0.5424289553001307
173906543,602912,2023-03-26 13:05:06,2023-03-26 13:15:41,al. Armii Krajowej / Borowska,Aleja Hallera / Mielecka,11,51.08361,17.03523,51.089315,17.001501,2.4470347909104295
173906779,603444,2023-03-26 13:08:11,2023-03-26 13:15:58,Wróblewskiego (Teki),Norwida / Wyspiańskiego (PWr),8,51.10411,17.084711,51.107235,17.060715,1.716215962763482
173906698,603386,2023-03-26 13:07:10,2023-03-26 13:16:26,Wróblewskiego (Teki),Bacciarellego,10,51.10411,17.084711,51.105578,17.111316,1.87054014880849
173905428,603182,2023-03-26 12:49:50,2023-03-26 13:16:47,pl. Orląt Lwowskich,Legnicka / Wejherowska,27,51.10823,17.02138,51.125276,16.984447,3.206890896375244
173906599,602262,2023-03-26 13:05:51,2023-03-26 13:17:11,Wróblewskiego (Teki),Bacciarellego,12,51.10411,17.084711,51.105578,17.111316,1.87054014880849
173905597,602123,2023-03-26 12:52:15,2023-03-26 13:17:34,Gliniana / Gajowa,Gajowicka,26,51.09152,17.04033,51.085656,17.00453,2.59173617235654
173906250,602812,2023-03-26 13:01:25,2023-03-26 13:17:38,Poza stacją,"Olszewskiego, pętla tramwajowa",17,,,51.101431,17.108481,
173907073,602241,2023-03-26 13:12:02,2023-03-26 13:17:38,Hallera / Odkrywców,Poza stacją,6,51.09126,16.98581,,,
173907193,602766,2023-03-26 13:13:35,2023-03-26 13:18:38,Świdnicka / Piłsudskiego (Hotel Scandic),pl. Orląt Lwowskich,6,51.101625,17.028696,51.10823,17.02138,0.8958258354661641
173907569,603085,2023-03-26 13:18:46,2023-03-26 13:19:07,Poza stacją,Piaskowa / św. Ducha,1,,,51.11289,17.03971,
173906569,603006,2023-03-26 13:05:29,2023-03-26 13:20:13,Wyszyńskiego / Szczytnicka,Olszewskiego / Spółdzielcza,15,51.113562,17.050674,51.10209,17.10168,3.793342034979454
173906171,603236,2023-03-26 13:00:14,2023-03-26 13:20:16,Nyska / Jesionowa,Piaskowa / św. Ducha,21,51.08729,17.05115,51.11289,17.03971,2.9585918417718178
173906196,602190,2023-03-26 13:00:43,2023-03-26 13:20:25,Nyska / Jesionowa,Piaskowa / św. Ducha,20,51.08729,17.05115,51.11289,17.03971,2.9585918417718178
173907109,602772,2023-03-26 13:12:29,2023-03-26 13:20:38,Wyszyńskiego / Szczytnicka,Rynek,9,51.113562,17.050674,51.109782,17.030175,1.4958526734841164
173907344,602072,2023-03-26 13:15:41,2023-03-26 13:20:49,Legnicka / Wejherowska,Na Ostatnim Groszu,6,51.125276,16.984447,51.122636,16.975708,0.6786650373820262
173907326,603102,2023-03-26 13:15:32,2023-03-26 13:20:55,Legnicka / Wejherowska,Na Ostatnim Groszu,6,51.125276,16.984447,51.122636,16.975708,0.6786650373820262
173907682,602634,2023-03-26 13:20:38,2023-03-26 13:21:01,Jedności Narodowej / Wyszyńskiego,Jedności Narodowej / Wyszyńskiego,1,51.12814,17.05477,51.12814,17.05477,0.0
173906880,602541,2023-03-26 13:09:32,2023-03-26 13:21:20,Nyska / Jesionowa,Ślężna / Kamienna (Uniw. Ekonomiczny),12,51.08729,17.05115,51.089842,17.028225,1.6311146418922384
173907702,602199,2023-03-26 13:20:58,2023-03-26 13:21:22,Na Ostatnim Groszu,Na Ostatnim Groszu,1,51.122636,16.975708,51.122636,16.975708,0.0
173906763,604564,2023-03-26 13:07:58,2023-03-26 13:21:34,Marca Polo (Olimpia Port),Wróblewskiego (Teki),14,51.110299,17.117854,51.10411,17.084711,2.421161400676575
173906303,602477,2023-03-26 13:02:10,2023-03-26 13:21:49,al. Poprzeczna / stacja kolejowa,Sołtysowicka / Redycka,20,51.142596,17.081411,51.14905,17.07565,0.8234478788125894
173906931,603345,2023-03-26 13:10:08,2023-03-26 13:22:06,Mickiewicza / pętla tramwajowa,Strachocińska / Wieśniacza,12,51.11397,17.10395,51.10666,17.14298,2.8517295454546083
173905052,602493,2023-03-26 12:45:06,2023-03-26 13:22:22,Traugutta / Pułaskiego,Mościckiego (stacja kolejowa),38,51.104571,17.048102,51.063834,17.083366,5.1618391404111685
173907301,603117,2023-03-26 13:15:11,2023-03-26 13:22:47,Drobnera / Plac Bema,Plac Dominikański (Galeria Dominikańska),8,51.117557,17.040967,51.108004,17.039528,1.0675420562397357
173906583,602439,2023-03-26 13:05:36,2023-03-26 13:22:50,Plac Legionów,Robotnicza / Fabryczna,18,51.104413,17.022536,51.112387,16.993157,2.2406221151271386
173906471,603371,2023-03-26 13:04:27,2023-03-26 13:22:56,Dworzec Główny,Świeradowska (Ferio Gaj),19,51.09975,17.036228,51.07692,17.041439,2.565944758665606
173907239,603081,2023-03-26 13:14:23,2023-03-26 13:22:59,Plac Grunwaldzki / Polaka,al. Kochanowskiego / Kopernika,9,51.110415,17.055591,51.11514,17.07436,1.4155620094061023
173907335,604567,2023-03-26 13:15:36,2023-03-26 13:23:26,Komandorska / Sanocka,Komandorska / Sanocka,8,51.094653,17.026775,51.094653,17.026775,0.0
173907719,602188,2023-03-26 13:21:16,2023-03-26 13:23:29,Olszewskiego / Spółdzielcza,"Olszewskiego, pętla tramwajowa",3,51.10209,17.10168,51.101431,17.108481,0.48197788494658295
173907372,603446,2023-03-26 13:16:06,2023-03-26 13:23:31,Traugutta / Kościuszki,Plac Dominikański (Galeria Dominikańska),8,51.097147,17.056251,51.108004,17.039528,1.6825249216486087
173907817,603172,2023-03-26 13:22:28,2023-03-26 13:23:35,Dyrekcyjna / Borowska (Wroclavia),Dyrekcyjna / Borowska (Wroclavia),2,51.095322,17.033388,51.095322,17.033388,0.0
173907887,603098,2023-03-26 13:23:10,2023-03-26 13:23:46,al. Brücknera / Kwidzyńska,al. Brücknera / Kwidzyńska,1,51.13198,17.07945,51.13198,17.07945,0.0
173907695,602040,2023-03-26 13:20:49,2023-03-26 13:25:24,Traugutta / Pułaskiego,Plac Dominikański (Galeria Dominikańska),5,51.104571,17.048102,51.108004,17.039528,0.7116624061178796
173906815,602962,2023-03-26 13:08:47,2023-03-26 13:25:31,Powstańców Śląskich (Arkady Wrocławskie),Robotnicza / Fabryczna,17,51.099713,17.027905,51.112387,16.993157,2.812611377806146
173907148,603624,2023-03-26 13:12:59,2023-03-26 13:26:07,Komandorska / Kamienna,Kazimierza Wielkiego (Helios),14,51.09009,17.0235,51.110342,17.02601,2.259888472710207
173907843,602072,2023-03-26 13:22:44,2023-03-26 13:26:22,Na Ostatnim Groszu,Na Ostatnim Groszu,4,51.122636,16.975708,51.122636,16.975708,0.0
173907886,602074,2023-03-26 13:23:09,2023-03-26 13:26:26,Na Ostatnim Groszu,Na Ostatnim Groszu,4,51.122636,16.975708,51.122636,16.975708,0.0
173906941,602327,2023-03-26 13:10:15,2023-03-26 13:26:41,Kurkowa / Dubois,Plac Grunwaldzki / Polaka,17,51.118237,17.028792,51.110415,17.055591,2.0685453695642324
173907645,602817,2023-03-26 13:20:05,2023-03-26 13:26:54,Nyska / Jesionowa,Kamienna / Borowska (Aquapark),7,51.08729,17.05115,51.088908,17.034051,1.2114826112429329
173906744,602901,2023-03-26 13:07:49,2023-03-26 13:26:58,Kurkowa / Dubois,Plac Grunwaldzki / Polaka,20,51.118237,17.028792,51.110415,17.055591,2.0685453695642324
173908004,604551,2023-03-26 13:24:32,2023-03-26 13:28:04,Młodych Techników,Jagiełły / Dmowskiego,4,51.118899,17.013477,51.116596,17.023879,0.7720959780423746
173906804,602044,2023-03-26 13:08:36,2023-03-26 13:28:25,Mościckiego (stacja kolejowa),Nyska / Jesionowa,20,51.063834,17.083366,51.08729,17.05115,3.4506625211725224
173906898,603040,2023-03-26 13:09:43,2023-03-26 13:28:43,Krzycka / Aleja Karkonoska (Park Południowy),Oporów (pętla tramwajowa),19,51.074992,17.007058,51.08451,16.97223,2.6604502185746006
173907641,602137,2023-03-26 13:19:59,2023-03-26 13:28:46,Krzywoustego / Korona,al. Brücknera / Kwidzyńska,9,51.14035,17.08494,51.13198,17.07945,1.0073381512852946
173905275,602101,2023-03-26 12:47:38,2023-03-26 13:29:22,Krucza / Mielecka / Stalowa,Grabiszyńska / Aleja Hallera,42,51.093426,17.002893,51.094413,16.980911,1.5438776691898464
173905276,604538,2023-03-26 12:47:39,2023-03-26 13:29:23,Krucza / Mielecka / Stalowa,Grabiszyńska / Aleja Hallera,42,51.093426,17.002893,51.094413,16.980911,1.5438776691898464
173908128,603687,2023-03-26 13:26:13,2023-03-26 13:29:45,Plac Grunwaldzki / Polaka,Plac Grunwaldzki / Polaka,4,51.110415,17.055591,51.110415,17.055591,0.0
173907500,603386,2023-03-26 13:17:45,2023-03-26 13:29:56,Bacciarellego,Stadion Olimpijski,13,51.105578,17.111316,51.118031,17.095563,1.7709625907949316
173907060,602287,2023-03-26 13:11:50,2023-03-26 13:30:38,Gazowa / Międzyleska,al. Armii Krajowej / Borowska,19,51.07814,17.07026,51.08361,17.03523,2.529051343281626
173907718,604458,2023-03-26 13:21:16,2023-03-26 13:32:26,Jagiełły / Dmowskiego,Pereca / Grabiszyńska,12,51.116596,17.023879,51.100862,17.008224,2.065425493401818
173907796,602069,2023-03-26 13:22:14,2023-03-26 13:32:38,Popowicka / Rysia,Kozanowska / Pilczycka,11,51.127192,16.991832,51.13252,16.97377,1.3964139620379787
173907522,602123,2023-03-26 13:18:14,2023-03-26 13:32:47,Gajowicka,Gajowicka,15,51.085656,17.00453,51.085656,17.00453,0.0
173905454,604301,2023-03-26 12:50:13,2023-03-26 13:33:25,Rakowiecka,Rakowiecka,44,51.09761,17.06855,51.09761,17.06855,0.0
173907571,602982,2023-03-26 13:18:47,2023-03-26 13:34:02,Poza stacją,Dyrekcyjna / Borowska (Wroclavia),16,,,51.095322,17.033388,
173908662,604513,2023-03-26 13:33:45,2023-03-26 13:34:07,Gajowicka,Gajowicka,1,51.085656,17.00453,51.085656,17.00453,0.0
173908645,603104,2023-03-26 13:33:36,2023-03-26 13:34:12,Pilczycka / Kozanowska,Pilczycka / Kozanowska,1,51.13699,16.966199,51.13699,16.966199,0.0
173907960,604542,2023-03-26 13:24:04,2023-03-26 13:34:37,Młodych Techników,pl. Orląt Lwowskich,11,51.118899,17.013477,51.10823,17.02138,1.3096089347976863
173907712,602292,2023-03-26 13:21:11,2023-03-26 13:34:57,Jedności Narodowej / Wyszyńskiego,Sołtysowicka / Redycka,14,51.12814,17.05477,51.14905,17.07565,2.747186564466608
173907740,603250,2023-03-26 13:21:33,2023-03-26 13:35:02,Jedności Narodowej / Wyszyńskiego,Sołtysowicka / Redycka,14,51.12814,17.05477,51.14905,17.07565,2.747186564466608
173907098,604504,2023-03-26 13:12:21,2023-03-26 13:35:22,Powstańcow Śląskich / Aleja Hallera,Kamienna / Tomaszowska,24,51.086689,17.01248,51.087764,17.039318,1.8842298316992994
173907577,603535,2023-03-26 13:18:52,2023-03-26 13:36:02,pl. Orląt Lwowskich,Kościuszki / Komuny Paryskiej / Zgodna,18,51.10823,17.02138,51.098959,17.051519,2.349467048257189
173908044,602634,2023-03-26 13:25:03,2023-03-26 13:36:03,Jedności Narodowej / Wyszyńskiego,Wyszyńskiego / Szczytnicka,11,51.12814,17.05477,51.113562,17.050674,1.646971530875062
173907613,604534,2023-03-26 13:19:24,2023-03-26 13:36:10,Powstańców Śląskich (Arkady Wrocławskie),Przyjaźni / Karkonoska,17,51.099713,17.027905,51.06841,17.00399,3.8646611086542215
173908400,602901,2023-03-26 13:30:05,2023-03-26 13:36:12,Plac Grunwaldzki / Polaka,Nowowiejska / Górnickiego,7,51.110415,17.055591,51.119311,17.056784,0.9932037154352705
173908053,603086,2023-03-26 13:25:12,2023-03-26 13:36:13,Jedności Narodowej / Wyszyńskiego,Wyszyńskiego / Szczytnicka,12,51.12814,17.05477,51.113562,17.050674,1.646971530875062
173908258,602738,2023-03-26 13:27:52,2023-03-26 13:36:13,Nowowiejska / Wyszyńskiego,Plac Grunwaldzki / Polaka,9,51.122424,17.052013,51.110415,17.055591,1.3592957553175287
173908188,603371,2023-03-26 13:26:51,2023-03-26 13:36:26,Świeradowska (Ferio Gaj),al. Armii Krajowej / Bardzka,10,51.07692,17.041439,51.08283,17.04824,0.8120531802008376
173908247,602203,2023-03-26 13:27:40,2023-03-26 13:36:36,Świeradowska (Ferio Gaj),al. Armii Krajowej / Bardzka,9,51.07692,17.041439,51.08283,17.04824,0.8120531802008376
173908230,602995,2023-03-26 13:27:25,2023-03-26 13:36:39,Świeradowska (Ferio Gaj),al. Armii Krajowej / Bardzka,10,51.07692,17.041439,51.08283,17.04824,0.8120531802008376
173908569,602262,2023-03-26 13:32:41,2023-03-26 13:36:45,Bacciarellego,"Olszewskiego, pętla tramwajowa",5,51.105578,17.111316,51.101431,17.108481,0.5022720850219211
173906914,604573,2023-03-26 13:09:57,2023-03-26 13:36:46,Świdnicka / Piłsudskiego (Hotel Scandic),Świdnicka / Piłsudskiego (Hotel Scandic),27,51.101625,17.028696,51.101625,17.028696,0.0
173904732,603408,2023-03-26 12:40:36,2023-03-26 13:36:49,Kamienna / Borowska (Aquapark),Kamienna / Borowska (Aquapark),57,51.088908,17.034051,51.088908,17.034051,0.0
173908200,602798,2023-03-26 13:27:07,2023-03-26 13:37:02,Krzycka / Aleja Karkonoska (Park Południowy),Powstańcow Śląskich / Aleja Hallera,10,51.074992,17.007058,51.086689,17.01248,1.3556236924767475
173907927,602179,2023-03-26 13:23:36,2023-03-26 13:37:12,Poza stacją,al. Brücknera / Kwidzyńska,14,,,51.13198,17.07945,
173907467,602908,2023-03-26 13:17:18,2023-03-26 13:37:38,Kosmonautów / Glinianki / WUWA2,Leśnica - pętla tramwajowa,21,51.13884,16.93191,51.145074,16.871502,4.284058933843314
173908876,603085,2023-03-26 13:36:28,2023-03-26 13:37:45,Kołłątaja / Podwale,Kołłątaja / Podwale,2,51.103854,17.03678,51.103854,17.03678,0.0
173908707,602165,2023-03-26 13:34:21,2023-03-26 13:37:51,Legnicka / Młodych Techników,Legnicka / Młodych Techników,4,51.113141,17.012175,51.113141,17.012175,0.0
173908740,603104,2023-03-26 13:34:42,2023-03-26 13:38:05,Pilczycka / Kozanowska,Kozanowska / Pilczycka,4,51.13699,16.966199,51.13252,16.97377,0.7267185647752487
173907461,602462,2023-03-26 13:17:14,2023-03-26 13:38:07,Kosmonautów / Glinianki / WUWA2,Leśnica - pętla tramwajowa,21,51.13884,16.93191,51.145074,16.871502,4.284058933843314
173908451,602922,2023-03-26 13:30:51,2023-03-26 13:38:07,Młodych Techników,Legnicka / Zachodnia,8,51.118899,17.013477,51.117155,17.000368,0.9381665564686743
173908254,602136,2023-03-26 13:27:51,2023-03-26 13:38:46,Grabiszyńska / Aleja Hallera,Plac Legionów,11,51.094413,16.980911,51.104413,17.022536,3.1207595354520663
173908291,604524,2023-03-26 13:28:30,2023-03-26 13:38:53,Świdnicka / Piłsudskiego (Hotel Scandic),Kościuszki / Pułaskiego,11,51.101625,17.028696,51.1004,17.045083,1.1558918145107786
173908292,602546,2023-03-26 13:28:31,2023-03-26 13:39:34,"Dworzec Główny, południe",Poza stacją,12,51.097108,17.03611,,,
173908589,602446,2023-03-26 13:32:58,2023-03-26 13:40:23,Poza stacją,Poza stacją,8,,,,,
173908368,602137,2023-03-26 13:29:29,2023-03-26 13:40:31,al. Brücknera / Kwidzyńska,al. Kochanowskiego / Kopernika,12,51.13198,17.07945,51.11514,17.07436,1.9070514507435445
173909077,603359,2023-03-26 13:38:57,2023-03-26 13:40:45,Popowicka / Rysia,Popowice,2,51.127192,16.991832,51.129565,16.989853,0.2981401942121456
173907767,602743,2023-03-26 13:21:53,2023-03-26 13:41:25,Na Ostatnim Groszu,Plac Jana Pawła II (Akademia Muzyczna),20,51.122636,16.975708,51.111489,17.020981,3.4039865358471624
173907783,604465,2023-03-26 13:22:04,2023-03-26 13:41:27,Komandorska / Sanocka,Kurkowa / Dubois,20,51.094653,17.026775,51.118237,17.028792,2.627527584258415
173907814,604518,2023-03-26 13:22:25,2023-03-26 13:41:32,Komandorska / Sanocka,Kurkowa / Dubois,20,51.094653,17.026775,51.118237,17.028792,2.627527584258415
173908456,602691,2023-03-26 13:30:52,2023-03-26 13:41:52,al. Armii Krajowej / Borowska,Ślężna / Skierniewicka,11,51.08361,17.03523,51.07708,17.01824,1.3947288409512892
173908543,603228,2023-03-26 13:32:16,2023-03-26 13:42:11,Poza stacją,Pilczycka (Stadion Miejski),10,,,51.143633,16.950712,
173909262,603052,2023-03-26 13:41:27,2023-03-26 13:42:12,Borowska (Uniw. Szpital Kliniczny),Borowska (Uniw. Szpital Kliniczny),1,51.074868,17.032457,51.074868,17.032457,0.0
173908944,603172,2023-03-26 13:37:16,2023-03-26 13:42:20,Kamienna / Tomaszowska,Kościuszki / Pułaskiego,6,51.087764,17.039318,51.1004,17.045083,1.4626214043974597
173908269,602940,2023-03-26 13:28:07,2023-03-26 13:42:30,Mościckiego (stacja kolejowa),Buforowa - Vivaldiego,15,51.063834,17.083366,51.051546,17.059094,2.1828062082975195
173908789,604542,2023-03-26 13:35:13,2023-03-26 13:42:35,pl. Orląt Lwowskich,Dworzec Główny,8,51.10823,17.02138,51.09975,17.036228,1.4041125052018035
173909341,603153,2023-03-26 13:42:27,2023-03-26 13:42:43,Borowska (Uniw. Szpital Kliniczny),Borowska (Uniw. Szpital Kliniczny),1,51.074868,17.032457,51.074868,17.032457,0.0
173908593,602714,2023-03-26 13:33:00,2023-03-26 13:42:49,Kościuszki / Pułaskiego,Świdnicka / Piłsudskiego (Hotel Scandic),10,51.1004,17.045083,51.101625,17.028696,1.1558918145107786
173907228,603145,2023-03-26 13:14:16,2023-03-26 13:42:53,Grota-Roweckiego / Parafialna,Ślężna / pętla tramwajowa,29,51.06277,17.0321,51.072302,17.012384,1.7419694663898802
173908559,602215,2023-03-26 13:32:30,2023-03-26 13:42:54,Kościuszki / Pułaskiego,Świdnicka / Piłsudskiego (Hotel Scandic),11,51.1004,17.045083,51.101625,17.028696,1.1558918145107786
173908692,604369,2023-03-26 13:34:08,2023-03-26 13:42:55,Świeradowska (Ferio Gaj),al. Armii Krajowej / Borowska,9,51.07692,17.041439,51.08361,17.03523,0.8621143321131468
173908458,604528,2023-03-26 13:30:54,2023-03-26 13:43:08,Młodych Techników,Legnicka / Wejherowska,13,51.118899,17.013477,51.125276,16.984447,2.1527450752128217
173909012,603293,2023-03-26 13:38:13,2023-03-26 13:43:13,Szewska / Kazimierza Wielkiego,Plac Uniwersytecki (UWr),5,51.107471,17.033335,51.113871,17.034484,0.7165348803923669
173909003,602191,2023-03-26 13:38:06,2023-03-26 13:43:16,Szewska / Kazimierza Wielkiego,Plac Uniwersytecki (UWr),6,51.107471,17.033335,51.113871,17.034484,0.7165348803923669
173907250,602641,2023-03-26 13:14:31,2023-03-26 13:43:17,Bezpieczna / Obornicka,Młodych Techników,29,51.14156,17.02587,51.118899,17.013477,2.6661407370537966
173908916,602676,2023-03-26 13:36:54,2023-03-26 13:43:39,Bystrzycka / Idzikowskiego,Rogowska / Zemska,7,51.12658,16.95499,51.11869,16.95336,0.8851548447506827
173909176,603298,2023-03-26 13:40:11,2023-03-26 13:43:40,Kurkowa / Dubois,Kurkowa / Dubois,4,51.118237,17.028792,51.118237,17.028792,0.0
173908736,603141,2023-03-26 13:34:39,2023-03-26 13:43:57,Legnicka / Zachodnia,Popowice,10,51.117155,17.000368,51.129565,16.989853,1.5646272218601416
173909454,603247,2023-03-26 13:43:56,2023-03-26 13:44:13,Nowowiejska / Jedności Narodowej,Nowowiejska / Jedności Narodowej,1,51.124879,17.045844,51.124879,17.045844,0.0
173908374,603068,2023-03-26 13:29:31,2023-03-26 13:44:19,Śrubowa / Strzegomska,Kołłątaja / Podwale,15,51.112911,17.00136,51.103854,17.03678,2.6774325981624156
173908403,603030,2023-03-26 13:30:07,2023-03-26 13:44:19,Śrubowa / Strzegomska,Kołłątaja / Podwale,15,51.112911,17.00136,51.103854,17.03678,2.6774325981624156
173906478,602475,2023-03-26 13:04:28,2023-03-26 13:44:27,al. Armii Krajowej / Bardzka,al. Armii Krajowej / Bardzka,40,51.08283,17.04824,51.08283,17.04824,0.0
173909127,602413,2023-03-26 13:39:39,2023-03-26 13:45:03,Reymonta / Kleczkowska,Drobnera / Plac Bema,6,51.12695,17.02804,51.117557,17.040967,1.3824283297172717
173909128,602658,2023-03-26 13:39:39,2023-03-26 13:45:24,Walońska (Angel Poland Group),Joliot-Curie (Uwr),6,51.103781,17.051548,51.110662,17.052712,0.7698420087607706
173908731,603635,2023-03-26 13:34:36,2023-03-26 13:45:38,Szczęśliwa (Sky Tower),Poza stacją,12,51.094521,17.020876,,,
173909378,603413,2023-03-26 13:42:50,2023-03-26 13:45:39,Plac Uniwersytecki (UWr),Rynek,3,51.113871,17.034484,51.109782,17.030175,0.5458866580969403
173908253,602344,2023-03-26 13:27:49,2023-03-26 13:46:09,Legnicka (Park Magnolia),Kazimierza Wielkiego (Helios),19,51.121059,16.993088,51.110342,17.02601,2.595360950078131
173908198,603665,2023-03-26 13:27:04,2023-03-26 13:46:19,Legnicka (Park Magnolia),Kazimierza Wielkiego (Helios),20,51.121059,16.993088,51.110342,17.02601,2.595360950078131
173909600,602235,2023-03-26 13:45:36,2023-03-26 13:46:25,Szewska / Kazimierza Wielkiego,Szewska / Kazimierza Wielkiego,1,51.107471,17.033335,51.107471,17.033335,0.0
173909362,602136,2023-03-26 13:42:42,2023-03-26 13:46:47,Plac Legionów,Plac Kościuszki (Renoma),5,51.104413,17.022536,51.103354,17.030704,0.5840983660614787
173909316,602817,2023-03-26 13:42:10,2023-03-26 13:47:59,Kamienna / Borowska (Aquapark),Plac Powstańców Śląskich,6,51.088908,17.034051,51.091457,17.017405,1.200225101339951
173909145,603537,2023-03-26 13:39:50,2023-03-26 13:48:07,Piławska,al. Armii Krajowej / Borowska,9,51.07236,17.04294,51.08361,17.03523,1.3632108873438518
173909615,602356,2023-03-26 13:45:49,2023-03-26 13:48:28,Kamienna / Borowska (Aquapark),Kamienna / Borowska (Aquapark),3,51.088908,17.034051,51.088908,17.034051,0.0
173909185,602409,2023-03-26 13:40:24,2023-03-26 13:48:38,Kurkowa / Dubois,Kurkowa / Dubois,9,51.118237,17.028792,51.118237,17.028792,0.0
173909282,602011,2023-03-26 13:41:41,2023-03-26 13:48:54,Partyzantów / Okrzei,Wróblewskiego (Teki),8,51.109457,17.097924,51.10411,17.084711,1.1000918281737722
173908636,604383,2023-03-26 13:33:31,2023-03-26 13:48:56,Jagodzińska / Buforowa,Grapowa,16,51.058564,17.056696,51.061535,17.065717,0.7135961577964446
173906241,602316,2023-03-26 13:01:16,2023-03-26 13:48:58,Koszarowa / UWr,Poza stacją,48,51.14128,17.06613,,,
173909324,602234,2023-03-26 13:42:13,2023-03-26 13:49:04,Partyzantów / Okrzei,Wróblewskiego (Teki),7,51.109457,17.097924,51.10411,17.084711,1.1000918281737722
173908536,603299,2023-03-26 13:32:11,2023-03-26 13:49:09,"Dworzec Główny, południe",Krucza / Mielecka / Stalowa,17,51.097108,17.03611,51.093426,17.002893,2.3627562927481502
173909208,602728,2023-03-26 13:40:40,2023-03-26 13:49:18,Obornicka / Bałtycka,Żmigrodzka / Marino,9,51.136786,17.030368,51.15013,17.02903,1.4874836375940836
173908065,602396,2023-03-26 13:25:28,2023-03-26 13:49:39,Drobnera / Plac Bema,al. Armii Krajowej / Borowska,25,51.117557,17.040967,51.08361,17.03523,3.7979301368615586
173907992,602189,2023-03-26 13:24:23,2023-03-26 13:49:40,Drobnera / Plac Bema,al. Armii Krajowej / Borowska,26,51.117557,17.040967,51.08361,17.03523,3.7979301368615586
173909710,602323,2023-03-26 13:46:58,2023-03-26 13:49:54,Grochowa / Jemiołowa,Zaporoska / Wielka / Krucza,3,51.095597,17.008045,51.09431,17.01479,0.4937325231451637
173909238,602091,2023-03-26 13:41:03,2023-03-26 13:50:05,"Dworzec Główny, południe",Bardzka / Piękna,10,51.097108,17.03611,51.085034,17.04932,1.6312004243771356
173908914,603100,2023-03-26 13:36:53,2023-03-26 13:50:12,Dworzec Główny,Bardzka / Piękna,14,51.09975,17.036228,51.085034,17.04932,1.8765759756320306
173908939,602066,2023-03-26 13:37:09,2023-03-26 13:50:15,Wałbrzyska - pętla tramwajowa,Zwycięska / Agrestowa,14,51.065777,16.988575,51.0586,17.01411,1.9600923220105322
173908946,602872,2023-03-26 13:37:18,2023-03-26 13:50:31,Wałbrzyska - pętla tramwajowa,Zwycięska / Agrestowa,14,51.065777,16.988575,51.0586,17.01411,1.9600923220105322
173908920,603021,2023-03-26 13:36:56,2023-03-26 13:50:37,Plac Legionów,Kamienna / Borowska (Aquapark),14,51.104413,17.022536,51.088908,17.034051,1.9042246923519692
173908938,602117,2023-03-26 13:37:08,2023-03-26 13:50:38,Plac Legionów,Kamienna / Borowska (Aquapark),14,51.104413,17.022536,51.088908,17.034051,1.9042246923519692
173908927,603677,2023-03-26 13:37:01,2023-03-26 13:50:41,Poza stacją,Szczęśliwa (Sky Tower),14,,,51.094521,17.020876,
